round,noise,prob_end,A_cum_payoff,B_cum_payoff,A_last_1,B_last_1,A_last_2,B_last_2,A_last_3,B_last_3,A_last_4,B_last_4,A_last_5,B_last_5,A_last_6,B_last_6,A_last_7,B_last_7,A_next_move
119,0.0592,0.0037,181,146,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
120,0.0592,0.0037,182,147,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
121,0.0592,0.0037,187,147,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
122,0.0592,0.0037,188,148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
123,0.0592,0.0037,189,149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
124,0.0592,0.0037,190,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
125,0.0592,0.0037,191,151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
126,0.0592,0.0037,192,152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
127,0.0592,0.0037,193,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128,0.0592,0.0037,194,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0.0592,0.0037,195,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0.0592,0.0037,196,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0.0592,0.0037,197,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0.0592,0.0037,198,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0.0592,0.0037,199,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0.0592,0.0037,199,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,0.0592,0.0037,202,167,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
136,0.0592,0.0037,207,167,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
137,0.0592,0.0037,208,168,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
138,0.0592,0.0037,209,169,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
139,0.0592,0.0037,210,170,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
140,0.0592,0.0037,211,171,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
141,0.0592,0.0037,211,176,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
142,0.0592,0.0037,216,176,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
143,0.0592,0.0037,221,176,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
144,0.0592,0.0037,222,177,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
145,0.0592,0.0037,223,178,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
146,0.0592,0.0037,224,179,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
147,0.0592,0.0037,225,180,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
148,0.0592,0.0037,226,181,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
149,0.0592,0.0037,227,182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,0.0592,0.0037,228,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0.0592,0.0037,229,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0.0592,0.0037,230,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0.0592,0.0037,231,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0.0592,0.0037,232,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0.0592,0.0037,233,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0.0592,0.0037,234,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0.0592,0.0037,235,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0.0592,0.0037,236,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0.0592,0.0037,237,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0.0592,0.0037,238,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0.0592,0.0037,239,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0.0592,0.0037,240,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0.0592,0.0037,241,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0.0592,0.0037,242,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0.0592,0.0037,243,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0.0592,0.0037,244,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0.0592,0.0037,245,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0.0592,0.0037,246,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0.0592,0.0037,247,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0.0592,0.0037,248,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0.0592,0.0037,249,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0.0592,0.0037,250,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0.0592,0.0037,251,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0.0592,0.0037,252,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0.0592,0.0037,253,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0.0592,0.0037,254,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0.0592,0.0037,255,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0.0592,0.0037,256,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0.0592,0.0037,257,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0.0592,0.0037,258,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0.0592,0.0037,259,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0.0592,0.0037,260,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0.0592,0.0037,261,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0.0592,0.0037,262,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0.0592,0.0037,263,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0.0592,0.0037,264,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0.0592,0.0037,265,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0.0592,0.0037,266,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0.0592,0.0037,267,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0.0592,0.0037,268,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0.0592,0.0037,269,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0.0592,0.0037,270,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0.0592,0.0037,271,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0.0592,0.0037,272,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0.0592,0.0037,277,227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0.0592,0.0037,278,228,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
197,0.0592,0.0037,279,229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
198,0.0592,0.0037,280,230,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
199,0.0592,0.0037,281,231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0.068,0.036,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.068,0.036,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.068,0.036,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.068,0.036,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.068,0.036,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0.068,0.036,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.068,0.036,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.068,0.036,18,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,0.068,0.036,19,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,0.068,0.036,20,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,0.068,0.036,21,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,0.068,0.036,22,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,0.068,0.036,27,22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20,0.068,0.036,28,23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,0.068,0.036,29,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,0.068,0.036,30,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,0.068,0.036,31,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,0.068,0.036,31,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25,0.068,0.036,32,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
26,0.068,0.036,33,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,0.068,0.036,34,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,0.068,0.036,35,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0.0949,0.0773,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8,0.0949,0.0773,27,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9,0.0949,0.0773,30,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10,0.0949,0.0773,33,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,0.0949,0.0773,36,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,0.0949,0.0773,41,36,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
13,0.0949,0.0773,44,39,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
14,0.0949,0.0773,49,39,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
15,0.0949,0.0773,54,39,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0
16,0.0949,0.0773,57,42,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1
17,0.0949,0.0773,60,45,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
18,0.0949,0.0773,63,48,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1
19,0.0949,0.0773,68,48,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
20,0.0949,0.0773,73,48,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0
21,0.0949,0.0773,76,51,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
22,0.0949,0.0773,79,54,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
23,0.0949,0.0773,82,57,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
24,0.0949,0.0773,85,60,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
25,0.0949,0.0773,88,63,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
26,0.0949,0.0773,91,66,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
27,0.0949,0.0773,94,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7,0.0385,0.0013,6,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,0.0385,0.0013,7,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0.0385,0.0013,8,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,0.0385,0.0013,9,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,0.0385,0.0013,10,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12,0.0385,0.0013,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.0385,0.0013,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.0385,0.0013,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.0385,0.0013,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.0385,0.0013,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0.0385,0.0013,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0.0385,0.0013,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.0385,0.0013,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0.0385,0.0013,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.0385,0.0013,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.0385,0.0013,25,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.0385,0.0013,26,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,0.0385,0.0013,27,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,0.0385,0.0013,28,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,0.0385,0.0013,28,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27,0.0385,0.0013,33,38,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
28,0.0385,0.0013,34,39,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
29,0.0385,0.0013,35,40,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30,0.0385,0.0013,36,41,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
31,0.0385,0.0013,37,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
32,0.0385,0.0013,38,43,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
33,0.0385,0.0013,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,0.0385,0.0013,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.0385,0.0013,41,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.0385,0.0013,42,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.0385,0.0013,43,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.0385,0.0013,44,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0.0385,0.0013,45,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0.0385,0.0013,46,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0.0385,0.0013,47,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.0385,0.0013,48,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0.0385,0.0013,49,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0.0385,0.0013,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.0385,0.0013,51,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0.0385,0.0013,52,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0.0385,0.0013,53,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0.0385,0.0013,54,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.0385,0.0013,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.0385,0.0013,56,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0.0385,0.0013,57,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0.0385,0.0013,58,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0.0385,0.0013,59,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0.0385,0.0013,60,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0.0385,0.0013,61,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0.0385,0.0013,62,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0.0385,0.0013,63,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,0.0385,0.0013,64,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0.0385,0.0013,65,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0.0385,0.0013,66,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0.0385,0.0013,67,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,0.0385,0.0013,68,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,0.0385,0.0013,69,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0.0385,0.0013,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0.0385,0.0013,71,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0.0385,0.0013,72,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0.0385,0.0013,73,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0.0385,0.0013,74,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0.0385,0.0013,75,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0.0385,0.0013,76,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0.0385,0.0013,77,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0.0385,0.0013,78,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,0.0385,0.0013,79,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0.0385,0.0013,80,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0.0385,0.0013,81,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0.0385,0.0013,82,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0.0385,0.0013,83,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0.0385,0.0013,84,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0.0385,0.0013,85,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0.0385,0.0013,86,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0.0385,0.0013,87,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0.0385,0.0013,88,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0.0385,0.0013,89,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0.0385,0.0013,90,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0.0385,0.0013,91,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0.0385,0.0013,92,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0.0385,0.0013,93,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0.0385,0.0013,94,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0.0385,0.0013,95,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0.0385,0.0013,100,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0.0385,0.0013,101,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92,0.0385,0.0013,102,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,0.0385,0.0013,103,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,0.0385,0.0013,103,108,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
95,0.0385,0.0013,104,109,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
96,0.0385,0.0013,105,110,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
97,0.0385,0.0013,106,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98,0.0385,0.0013,107,112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99,0.0385,0.0013,108,113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,0.0385,0.0013,109,114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101,0.0385,0.0013,110,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0.0385,0.0013,111,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0.0385,0.0013,112,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0.0385,0.0013,113,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0.0385,0.0013,114,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0.0385,0.0013,115,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0.0385,0.0013,116,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0.0385,0.0013,117,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0.0385,0.0013,118,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0.0385,0.0013,119,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0.0385,0.0013,120,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0.0385,0.0013,120,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,0.0385,0.0013,120,135,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
114,0.0385,0.0013,121,136,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
115,0.0385,0.0013,122,137,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
116,0.0385,0.0013,123,138,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
117,0.0385,0.0013,124,139,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
118,0.0385,0.0013,125,140,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
119,0.0385,0.0013,126,141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,0.0385,0.0013,127,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0.0385,0.0013,128,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0.0385,0.0013,129,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0.0385,0.0013,130,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0.0385,0.0013,131,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0.0385,0.0013,132,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0.0385,0.0013,133,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0.0385,0.0013,134,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0.0385,0.0013,135,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0.0385,0.0013,136,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0.0385,0.0013,137,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0.0385,0.0013,138,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0.0385,0.0013,139,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0.0385,0.0013,140,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0.0385,0.0013,141,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0.0385,0.0013,142,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0.0385,0.0013,143,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0.0385,0.0013,144,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0.0385,0.0013,145,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0.0385,0.0013,146,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0.0385,0.0013,147,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0.0385,0.0013,148,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0.0385,0.0013,149,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0.0385,0.0013,150,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0.0385,0.0013,151,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0.0385,0.0013,151,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,0.0385,0.0013,152,172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
147,0.0385,0.0013,153,173,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148,0.0385,0.0013,154,174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
149,0.0385,0.0013,155,175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150,0.0385,0.0013,156,176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151,0.0385,0.0013,157,177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152,0.0385,0.0013,158,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0.0385,0.0013,159,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0.0385,0.0013,160,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0.0385,0.0013,161,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0.0385,0.0013,162,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0.0385,0.0013,163,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0.0385,0.0013,164,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0.0385,0.0013,165,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0.0385,0.0013,166,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0.0385,0.0013,167,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0.0385,0.0013,168,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0.0385,0.0013,169,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0.0385,0.0013,170,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0.0385,0.0013,171,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0.0385,0.0013,172,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0.0385,0.0013,173,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0.0385,0.0013,174,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0.0385,0.0013,175,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0.0385,0.0013,176,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0.0385,0.0013,177,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0.0385,0.0013,178,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0.0385,0.0013,179,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0.0385,0.0013,180,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0.0385,0.0013,181,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0.0385,0.0013,182,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0.0385,0.0013,187,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0.0385,0.0013,192,202,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
179,0.0385,0.0013,193,203,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
180,0.0385,0.0013,193,208,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
181,0.0385,0.0013,194,209,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
182,0.0385,0.0013,195,210,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
183,0.0385,0.0013,196,211,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
184,0.0385,0.0013,197,212,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
